lengths,returns
114,-39.19275013589833
353,17.91343223900062
1000,14.957000257776887
126,29.898432370641984
126,-23.86779338671194
252,8.570359910632032
381,12.207358617407735
307,18.756098300802563
1000,18.340156789027315
80,-16.071374051746876
1000,20.50993030185169
715,39.68599075081609
142,-43.52805937418243
1000,11.580097758786726
787,-12.231905069621874
195,7.520715074933405
111,-36.135669775393936
263,-1.2691086957895181
1000,34.554414096215204
364,7.134944106022107
212,18.647466025206846
1000,25.985712522916558
1000,13.263431684635142
136,-39.649924432181066
1000,48.62304443756232
113,-20.44046739000873
186,-32.171043281998514
127,-88.40807183360313
190,37.98583332007006
131,-22.17393797566103
159,7.174699501694255
77,-204.5669900991893
142,17.15699550136279
214,14.189041709650768
696,33.07555393037966
838,33.00109048924343
207,21.85650717892631
107,7.282011919256929
525,28.47033473726285
1000,-5.98831535708867
1000,16.863480724976903
1000,23.98651959311381
1000,29.895939942831316
1000,18.475420065197916
288,-4.191209115532666
1000,39.51028525968558
1000,18.624952981903103
1000,12.502296945263014
1000,-2.6421714708066393
1000,0.4068066669955744
1000,41.499289728963554
1000,44.41460284651471
1000,41.10081588409864
172,21.321067008136026
80,-21.477897534925035
1000,45.37425570019238
1000,47.77983719887199
1000,22.973534499468
1000,14.450885599951533
719,29.378383910123404
1000,28.44879750274516
1000,23.194459859754925
1000,7.267986674077359
65,-98.96198493381907
1000,56.828494870304404
1000,-2.1320153740207552
1000,36.29975144352634
1000,17.20916098370717
1000,19.16728168188521
1000,6.20298997512533
168,-2.023028333567879
1000,11.115917248194373
1000,23.157777218140005
777,27.245814493197244
1000,17.319570758781207
1000,19.508320371876547
1000,18.790528972031034
1000,15.380086236571726
1000,22.112039504027962
1000,-10.98145916049586
1000,22.003466136322285
1000,5.210544705719519
55,-66.38766736103845
968,54.47920451485544
1000,7.084272904021403
1000,8.06112170528907
361,22.808070161125652
1000,5.254954431976618
1000,22.906900449675064
305,3.7964609264501803
1000,42.71069209875616
1000,45.95272726142715
151,-15.809384894263195
1000,29.73266671897935
1000,31.89017166932352
930,59.27928816762107
1000,-5.913100322063069
1000,17.16576887045041
197,19.99344640792727
564,8.473116606455731
678,39.2598788242782
456,26.90233267966035
371,18.812960434726484
1000,31.515042431602893
749,24.88615020706732
928,29.045237789998687
692,56.520651483053605
1000,14.448269904420659
854,12.273879747136757
752,10.163613654360667
735,36.570518435229864
154,-49.35226782649901
1000,14.160364923861305
214,-2.549685713308394
208,10.67476523528475
212,12.41290341139249
557,-2.527177757992356
