lengths,returns
72,-27.33561301385164
111,-41.91174108543091
195,-1.432992850354263
134,-30.648482475528265
86,-96.11843628583178
134,-29.77280562534555
95,-21.228401971885745
75,-27.10188219086354
113,-56.43417745223333
118,-71.06753921109761
91,-52.15625115854824
94,-29.333989676024874
72,-31.634868164620073
107,-114.68831262524607
103,-27.962554549724672
129,-25.906448999079146
122,-36.09062697668852
129,-30.37533275967382
141,-62.88183984047017
90,-21.569728663925805
106,-47.4121865326131
127,-41.0220665208917
108,-54.94991330230691
121,-7.598871713923584
115,-35.15572007812571
168,-6.873844316981813
155,-30.846975490162038
92,14.735205518319155
119,-35.90331280652987
100,-76.20958093800532
151,-28.33233460414123
111,19.012198005513987
81,-24.444807789709593
81,-71.90029465103436
89,-22.115663774741055
74,-19.066297288184913
118,-12.897657705450815
98,-35.73086436280174
84,-12.565812347199273
71,-5.8575560022129505
138,-11.033416723758004
104,-47.898610983628835
115,4.679185813162001
117,-39.23679898690113
151,-13.33823571115206
84,-34.024972776134796
87,-14.552269125361223
102,-20.500763036118855
139,-2.937564948961813
68,-51.822069571139025
67,-39.4269820374406
90,0.2272267767298178
77,-37.728991603141836
114,-34.46471479145509
81,-25.154679034090798
75,-26.68366355222224
138,-39.17268793622786
144,-46.1618169491785
115,-83.45519893580801
142,2.153432501487968
114,-41.23475423870261
144,-22.68009159021631
112,-89.45013818908555
125,-41.361692271739685
137,-31.201663678320795
84,11.872537950897494
335,27.025664893115234
110,-26.581591602885776
134,-38.922652583488095
96,-41.43553309429173
76,-30.174190047979636
149,6.281353037814098
112,-41.41843191265854
151,-19.620679371867492
137,-14.245929023047738
116,24.940012522741906
124,5.595190446434086
140,-49.985265433786104
124,-3.801916974790008
173,-34.672306764422586
145,-3.898341619866236
72,7.902446103485142
174,-4.4063748309864685
116,-42.6681099033523
80,-4.9542327063396145
160,-11.767674622849103
72,5.765069605574107
98,-36.59353550122172
115,-19.601696108955014
114,-13.991661069425124
198,-21.227643210970015
125,-57.70665832551465
200,21.77964784324387
124,-11.215476944831819
111,-10.976643374727486
204,2.9467880636853105
107,-24.94568672466613
149,21.631215599622834
116,-26.83944473961754
137,-38.24600808450536
99,-45.62253410876484
117,-11.6405687168566
132,-59.29876975035797
150,-12.027997059504917
133,-13.317589785576976
124,-15.586392534028963
115,-69.48510840857922
164,7.010326299708654
114,24.21200163264945
141,7.820097202390034
79,-18.701044268459423
116,-37.29275391429486
131,-33.74828454694091
116,-21.076256995609103
127,-52.94862784412798
112,-25.350293065568454
101,-38.77001605347025
94,-19.670709323837933
66,-33.84565269806546
221,-11.261854873854046
114,-11.961135450845205
140,1.9350468946235275
98,-15.771685860008587
173,-3.018741284201715
135,-9.902794129405144
86,-53.280820504176226
83,-35.52922868752545
117,-69.5581960759025
126,-2.984782438164771
128,-6.215204311768422
88,31.365927129114212
138,-14.508217829741117
93,-14.688708058979703
148,0.7213570412684983
123,-35.1037747552364
112,3.9234160819658115
113,-48.62325409972451
132,15.514311871926271
111,-12.567905268509314
158,3.641148676923634
121,4.275907860011258
114,-60.037128808076424
113,-23.670921309437283
135,8.821141853749356
208,-35.08266457985024
130,-32.955184351631566
550,31.888711448002397
186,-24.83679193554092
98,2.363005542348679
141,-21.93786621567313
110,-14.373591222433472
118,10.051045007907199
142,-6.821364477224804
313,-5.3422216781981815
1000,33.354274778856464
76,-19.63765851164053
135,-1.4536686719195906
159,-5.408111234406974
125,-29.866212788070598
76,-13.855208937737972
496,40.78816798610031
1000,31.31812857156013
120,-16.371426954495888
136,-2.077702172345462
86,-23.80145179223793
144,-16.412803676471174
108,-34.783445280293854
120,-6.829893284664207
107,-27.148466134011553
1000,25.96577419325498
141,9.519010762878578
162,-0.8124177998265052
129,-5.513403184118417
162,5.680172179711498
98,-10.03636583127035
110,-11.550343743935768
98,-20.547242478677056
132,-50.92482112775504
135,-5.191556031488782
116,-0.9990827910806614
119,-15.915603851153747
1000,32.12445809497401
102,-1.0651795058902505
127,-36.20350883589081
125,17.949358783959713
148,1.1026881213301571
261,23.580587279595463
