lengths,returns
139,-75.01629435415468
112,-67.22772425621959
135,-73.99145386222735
105,-64.83907934419773
138,-74.76393369106533
136,-74.25153932360507
105,-64.83907934419773
89,-58.70503288661113
105,-64.83907934419773
109,-66.22455991010976
124,-70.95115056900357
98,-62.27633530764952
162,-80.17257434110847
88,-58.28791200667791
157,-79.1507538265238
150,-77.63113260213518
129,-72.37483323007912
116,-68.51908268190475
115,-68.20109361808561
139,-75.01629435415468
103,-64.12517023181076
114,-67.87989254352081
118,-69.14555293653484
89,-58.70503288661113
123,-70.65772784747836
131,-72.92457404880055
93,-60.332219357797435
103,-64.12517023181076
107,-65.5387816652482
127,-71.8139304459536
93,-60.332219357797435
119,-69.4540974071695
108,-65.88339384859572
98,-62.27633530764952
118,-69.14555293653484
104,-64.48391852949266
142,-75.75833539554192
115,-68.20109361808561
124,-70.95115056900357
96,-61.51039211065149
122,-70.36134126007914
116,-68.51908268190475
104,-64.48391852949266
131,-72.92457404880055
121,-70.06196086876682
96,-61.51039211065149
105,-64.83907934419773
96,-61.51039211065149
78,-53.87780325819041
114,-67.87989254352081
122,-70.36134126007914
145,-76.47833707595892
219,-88.81921175764218
114,-67.87989254352081
71,-50.51613403997926
98,-62.27633530764952
88,-58.28791200667791
108,-65.88339384859572
93,-60.332219357797435
123,-70.65772784747836
134,-73.72874127497711
138,-74.76393369106533
127,-71.8139304459536
118,-69.14555293653484
84,-56.576867320818785
90,-59.117982557745016
114,-67.87989254352081
109,-66.22455991010976
130,-72.65108489777833
96,-61.51039211065149
71,-50.51613403997926
112,-67.22772425621959
94,-60.72889716421946
94,-60.72889716421946
125,-71.24163906331354
104,-64.48391852949266
107,-65.5387816652482
129,-72.37483323007912
114,-67.87989254352081
125,-71.24163906331354
92,-59.931534704845895
147,-76.94641816814733
122,-70.36134126007914
127,-71.8139304459536
89,-58.70503288661113
109,-66.22455991010976
110,-66.56231431100866
166,-80.95385402349717
102,-63.762798213950255
140,-75.26613141061313
116,-68.51908268190475
126,-71.5292226726804
86,-57.440987661134486
101,-63.39676587267702
89,-58.70503288661113
131,-72.92457404880055
78,-53.87780325819041
121,-70.06196086876682
109,-66.22455991010976
117,-68.8338918550857
110,-66.56231431100866
98,-62.27633530764952
93,-60.332219357797435
91,-59.52680273216757
107,-65.5387816652482
101,-63.39676587267702
84,-56.576867320818785
82,-55.695201837382704
100,-63.027036235027296
81,-55.247678623618896
121,-70.06196086876682
130,-72.65108489777833
213,-88.1242443088456
101,-63.39676587267702
78,-53.87780325819041
118,-69.14555293653484
128,-72.09579114149406
114,-67.87989254352081
113,-67.55544701365739
96,-61.51039211065149
